Threshold,FAR,FRR
0.884,0.798115,0.007216
0.885,0.799027,0.007216
0.886,0.799331,0.007216
0.887,0.800851,0.007216
0.888,0.802067,0.006836
0.889,0.803892,0.006836
0.89,0.804804,0.006457
0.891,0.805716,0.006457
0.892,0.807236,0.006457
0.893,0.807844,0.006457
0.894,0.809669,0.006077
0.895,0.810885,0.006077
0.896,0.811797,0.005697
0.897,0.812709,0.005317
0.898,0.813317,0.005317
0.899,0.814533,0.005317
0.9,0.815445,0.004937
0.901,0.816054,0.004558
0.902,0.816966,0.004558
0.903,0.81727,0.004178
0.904,0.817878,0.004178
0.905,0.819094,0.004178
0.906,0.82031,0.004178
0.907,0.821222,0.004178
0.908,0.822438,0.004178
0.909,0.823351,0.003798
0.91,0.824567,0.003798
0.911,0.824871,0.003798
0.912,0.826087,0.003798
0.913,0.826695,0.003418
0.914,0.827911,0.003038
0.915,0.829431,0.002659
0.916,0.830344,0.002659
0.917,0.83156,0.002659
0.918,0.835208,0.002659
0.919,0.835208,0.002659
0.92,0.83612,0.002659
0.921,0.837641,0.002659
0.922,0.838553,0.002659
0.923,0.839161,0.002279
0.924,0.840073,0.002279
0.925,0.841289,0.002279
0.926,0.841593,0.002279
0.927,0.842505,0.001899
0.928,0.843417,0.001899
0.929,0.844026,0.001899
0.93,0.845546,0.001899
0.931,0.84737,0.001899
0.932,0.848282,0.001899
0.933,0.849194,0.001899
0.934,0.85041,0.001899
0.935,0.851019,0.001899
0.936,0.851627,0.001519
0.937,0.852843,0.001519
0.938,0.854059,0.001519
0.939,0.854363,0.001519
0.94,0.855579,0.001519
0.941,0.856187,0.001519
0.942,0.857708,0.001519
0.943,0.85862,0.001519
0.944,0.859532,0.001519
0.945,0.861052,0.001519
0.946,0.862876,0.001519
0.947,0.864092,0.001519
0.948,0.865005,0.001139
0.949,0.866525,0.001139
0.95,0.867437,0.001139
0.951,0.869565,0.001139
0.952,0.871694,0.001139
0.953,0.873822,0.001139
0.954,0.874734,0.00076
0.955,0.87595,0.00076
0.956,0.878382,0.00076
0.957,0.880511,0.00076
0.958,0.882335,0.00076
0.959,0.882943,0.00076
0.96,0.884767,0.00076
0.961,0.885984,0.00076
0.962,0.886896,0.00076
0.963,0.889024,0.00076
0.964,0.892064,0.00076
0.965,0.893889,0.00038
0.966,0.897841,0.00038
0.967,0.899362,0.00038
0.968,0.901794,0.0
0.969,0.903314,0.0
0.97,0.90453,0.0
0.971,0.907571,0.0
0.972,0.908787,0.0
0.973,0.912739,0.0
0.974,0.916996,0.0
0.975,0.919732,0.0
0.976,0.921253,0.0
0.977,0.923685,0.0
0.978,0.924901,0.0
0.979,0.927638,0.0
0.98,0.930374,0.0
0.981,0.931286,0.0
0.982,0.932502,0.0
0.983,0.934631,0.0
0.984,0.936455,0.0
0.985,0.940103,0.0
0.986,0.94284,0.0
0.987,0.94436,0.0
0.988,0.948313,0.0
0.989,0.951049,0.0
0.99,0.953481,0.0
0.991,0.958346,0.0
0.992,0.961995,0.0
0.993,0.967467,0.0
0.994,0.970508,0.0
0.995,0.975372,0.0
0.996,0.980237,0.0
0.997,0.985102,0.0
0.998,0.989358,0.0
0.999,0.994527,0.0
1,1.0,0.0
