Threshold,FAR,FRR
0.933,0.805882,0.0
0.934,0.808824,0.0
0.935,0.811765,0.0
0.936,0.811765,0.0
0.937,0.814706,0.0
0.938,0.817647,0.0
0.939,0.817647,0.0
0.94,0.817647,0.0
0.941,0.820588,0.0
0.942,0.823529,0.0
0.943,0.823529,0.0
0.944,0.829412,0.0
0.945,0.829412,0.0
0.946,0.829412,0.0
0.947,0.832353,0.0
0.948,0.835294,0.0
0.949,0.838235,0.0
0.95,0.841176,0.0
0.951,0.847059,0.0
0.952,0.85,0.0
0.953,0.855882,0.0
0.954,0.861765,0.0
0.955,0.870588,0.0
0.956,0.873529,0.0
0.957,0.873529,0.0
0.958,0.873529,0.0
0.959,0.873529,0.0
0.96,0.876471,0.0
0.961,0.882353,0.0
0.962,0.882353,0.0
0.963,0.885294,0.0
0.964,0.888235,0.0
0.965,0.891176,0.0
0.966,0.891176,0.0
0.967,0.897059,0.0
0.968,0.902941,0.0
0.969,0.902941,0.0
0.97,0.902941,0.0
0.971,0.905882,0.0
0.972,0.908824,0.0
0.973,0.908824,0.0
0.974,0.914706,0.0
0.975,0.914706,0.0
0.976,0.914706,0.0
0.977,0.914706,0.0
0.978,0.917647,0.0
0.979,0.923529,0.0
0.98,0.926471,0.0
0.981,0.929412,0.0
0.982,0.938235,0.0
0.983,0.944118,0.0
0.984,0.947059,0.0
0.985,0.947059,0.0
0.986,0.955882,0.0
0.987,0.958824,0.0
0.988,0.964706,0.0
0.989,0.967647,0.0
0.99,0.973529,0.0
0.991,0.973529,0.0
0.992,0.976471,0.0
0.993,0.979412,0.0
0.994,0.979412,0.0
0.995,0.979412,0.0
0.996,0.979412,0.0
0.997,0.991176,0.0
0.998,0.997059,0.0
0.999,1.0,0.0
1,1.0,0.0
