Threshold,FAR,FRR
0.629,0.791126,0.025054
0.63,0.791126,0.025054
0.631,0.791963,0.025054
0.632,0.793219,0.025054
0.633,0.793219,0.025054
0.634,0.794056,0.025054
0.635,0.794056,0.025054
0.636,0.794893,0.025054
0.637,0.794893,0.025054
0.638,0.795312,0.025054
0.639,0.796149,0.025054
0.64,0.796568,0.025054
0.641,0.796568,0.024622
0.642,0.796986,0.024622
0.643,0.796986,0.024622
0.644,0.798242,0.02419
0.645,0.799916,0.02419
0.646,0.800753,0.02419
0.647,0.801172,0.02419
0.648,0.801591,0.02419
0.649,0.802428,0.02419
0.65,0.802846,0.02419
0.651,0.803265,0.02419
0.652,0.804521,0.02419
0.653,0.804939,0.02419
0.654,0.805358,0.02419
0.655,0.805358,0.02419
0.656,0.805776,0.02419
0.657,0.807032,0.02419
0.658,0.807032,0.02419
0.659,0.808288,0.02419
0.66,0.809125,0.023758
0.661,0.809544,0.023758
0.662,0.809962,0.023326
0.663,0.809962,0.023326
0.664,0.809962,0.023326
0.665,0.809962,0.022462
0.666,0.810381,0.02203
0.667,0.810381,0.02203
0.668,0.810799,0.02203
0.669,0.811218,0.02203
0.67,0.811218,0.021598
0.671,0.811218,0.021598
0.672,0.812055,0.021598
0.673,0.812055,0.021166
0.674,0.812474,0.020734
0.675,0.812474,0.020734
0.676,0.813311,0.020734
0.677,0.813311,0.020734
0.678,0.814567,0.020734
0.679,0.814567,0.020734
0.68,0.815404,0.020734
0.681,0.815404,0.020302
0.682,0.815823,0.020302
0.683,0.815823,0.020302
0.684,0.816241,0.01987
0.685,0.817497,0.01987
0.686,0.817915,0.019438
0.687,0.818334,0.019438
0.688,0.818334,0.019438
0.689,0.818334,0.019006
0.69,0.818334,0.019006
0.691,0.818753,0.018575
0.692,0.81959,0.018575
0.693,0.820427,0.018143
0.694,0.820427,0.018143
0.695,0.820427,0.018143
0.696,0.820427,0.018143
0.697,0.820846,0.018143
0.698,0.822101,0.017711
0.699,0.82252,0.017711
0.7,0.823776,0.017711
0.701,0.824194,0.017711
0.702,0.824194,0.017711
0.703,0.825031,0.017711
0.704,0.825869,0.017711
0.705,0.826287,0.017711
0.706,0.827543,0.017711
0.707,0.827543,0.017711
0.708,0.827961,0.017279
0.709,0.828799,0.017279
0.71,0.828799,0.017279
0.711,0.829636,0.017279
0.712,0.829636,0.016415
0.713,0.830473,0.016415
0.714,0.830473,0.016415
0.715,0.830473,0.015983
0.716,0.830473,0.015983
0.717,0.830473,0.015551
0.718,0.830473,0.015551
0.719,0.830892,0.015551
0.72,0.830892,0.015551
0.721,0.830892,0.015551
0.722,0.831729,0.015551
0.723,0.833403,0.015119
0.724,0.833822,0.015119
0.725,0.83424,0.015119
0.726,0.83424,0.015119
0.727,0.834659,0.015119
0.728,0.835915,0.015119
0.729,0.835915,0.015119
0.73,0.836333,0.015119
0.731,0.837589,0.015119
0.732,0.838845,0.015119
0.733,0.8401,0.015119
0.734,0.840519,0.015119
0.735,0.840938,0.014687
0.736,0.840938,0.014687
0.737,0.841356,0.014687
0.738,0.841775,0.014687
0.739,0.841775,0.014687
0.74,0.842193,0.014687
0.741,0.843031,0.014687
0.742,0.843449,0.014255
0.743,0.844705,0.014255
0.744,0.844705,0.014255
0.745,0.845961,0.014255
0.746,0.846379,0.014255
0.747,0.846798,0.013823
0.748,0.847216,0.013823
0.749,0.848054,0.013823
0.75,0.848472,0.013823
0.751,0.849309,0.013823
0.752,0.849728,0.013823
0.753,0.849728,0.013823
0.754,0.850147,0.013823
0.755,0.851402,0.013823
0.756,0.852239,0.013823
0.757,0.852658,0.013391
0.758,0.853077,0.013391
0.759,0.853495,0.013391
0.76,0.853914,0.012959
0.761,0.853914,0.012527
0.762,0.854332,0.012527
0.763,0.854332,0.012527
0.764,0.854751,0.012527
0.765,0.855588,0.012527
0.766,0.855588,0.012527
0.767,0.856007,0.012527
0.768,0.856007,0.012527
0.769,0.856425,0.012527
0.77,0.856844,0.012527
0.771,0.857681,0.012527
0.772,0.857681,0.012527
0.773,0.857681,0.012527
0.774,0.8581,0.012095
0.775,0.8581,0.012095
0.776,0.8581,0.012095
0.777,0.859355,0.012095
0.778,0.859355,0.011231
0.779,0.859355,0.011231
0.78,0.859355,0.011231
0.781,0.859355,0.011231
0.782,0.861867,0.011231
0.783,0.862285,0.010367
0.784,0.862285,0.010367
0.785,0.862285,0.009935
0.786,0.862285,0.009935
0.787,0.862285,0.009935
0.788,0.862285,0.009503
0.789,0.863123,0.009071
0.79,0.863123,0.008639
